gbifID,sex,stateProvince,locality,decimalLatitude,decimalLongitude,species,kingdom,phylum,class,order,family,genus,specificEpithet
1322363442,Male,Cesar,"Valledupar, Villanueva, Sierra Negra",10.6037968,-72.98204631,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
1322346061,Male,Cesar,Villanueva,10.6037968,-72.98204631,Coendou prehensilis,Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Coendou,prehensilis
1322326289,Female,Cesar,El Salado,10.2323677,-73.15704575,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1322322725,Male,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1322322578,Male,Magdalena,Pueblo Bello,10.47875339,-73.65614026,Oligoryzomys fulvescens,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Oligoryzomys,fulvescens
1322321668,Indeterminate,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1322309172,Male,Cesar,"Valledupar, Aguas Verdes",10.49615871,-73.3090536,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1322303692,Male,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1322291727,Female,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1322289155,Male,Cesar,"Valledupar, Rio Guaimaral",9.901630664,-73.6445926,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1322271522,Male,Atlántico,"Cienaga De Guajaro, Sabana Larga",10.55470648,-75.0636031,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1322265818,Female,La Guajira,"East Andes, Fonseca, Las Marimondas",10.86877678,-72.84947692,Dasyprocta punctata,Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata
1322255515,Female,Magdalena,Pueblo Bello,10.47875339,-73.65614026,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
1322250715,Male,Cesar,"Villanueva, Sierra Negra",10.6037968,-72.98204631,Necromys urichi,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Necromys,urichi
1322245881,Female,Cesar,"Valledupar, Rio Cesar, El Orinoco",9.477618982,-74.05198796,Hydrochoerus isthmius,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,isthmius
1322245118,Male,Cesar,"Valledupar, Villanueva, Sierra Negra",10.6037968,-72.98204631,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
1322245058,Male,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1322244405,Male,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Transandinomys talamancae,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Transandinomys,talamancae
1322239833,Indeterminate,La Guajira,Puerto Estrella,12.3485101,-71.3117991,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1322238933,Male,Cesar,"Villanueva, Sierra Negra",10.6037968,-72.98204631,Necromys urichi,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Necromys,urichi
1322227374,Male,Cesar,"Valledupar, Rio Guaimaral",9.901630664,-73.6445926,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1322214698,Male,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1322210573,Female,Cesar,"Valledupar, Rio Guaimaral",9.901630664,-73.6445926,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1322203296,Female,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1322201802,Female,Cesar,"Valledupar, Aguas Verdes",10.49615871,-73.3090536,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1322195194,Female,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1322190310,Female,Cesar,"Valledupar, Rio Cesar, Opposite El Orinoco",10.16629964,-73.3992879,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1322180454,Female,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1322172323,Male,Cesar,"Valledupar, Rio Guaimaral",9.901630664,-73.6445926,Pattonomys semivillosus,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Pattonomys,semivillosus
1322171948,Female,La Guajira,"Las Marimondas, E Andes",10.88606,-72.8487,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1322169937,Male,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1322167073,Male,Cesar,"Sierra Negra, Villa Nueva, Valledupar",10.6037968,-72.98204631,Necromys urichi,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Necromys,urichi
1322151408,Male,Magdalena,"Cerro San Lorenzo, San Lorenzo",10.49846755,-74.21000069,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
1322144443,Male,Cesar,"El Orinoco, Rio Cesar",9.477618982,-74.05198796,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1322144010,Male,Cesar,"Valledupar, El Orinoco, Rio Cesar",9.477618982,-74.05198796,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1322143096,Female,Cesar,"El Orinoco, Rio Cesar",9.477618982,-74.05198796,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1322131477,Male,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1322131000,Female,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Oligoryzomys fulvescens,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Oligoryzomys,fulvescens
1322127120,Female,Cesar,"Villanueva, Sierra Negra",10.6037968,-72.98204631,Coendou prehensilis,Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Coendou,prehensilis
1322116637,Female,Magdalena,Bonda,11.22812981,-74.1278988,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1322108619,Male,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1322101842,Female,Magdalena,Pueblo Bello,10.47875339,-73.65614026,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
1322101577,Male,Cesar,El Salado,10.2323677,-73.15704575,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
1322095727,Male,La Guajira,Sierra Negra,10.61809849,-72.89674039,Rhipidomys venezuelae,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Rhipidomys,venezuelae
1322091818,Female,Cesar,"Valledupar, Villanueva, Sierra Negra",10.6037968,-72.98204631,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
1322086048,Female,Cesar,"Villanueva, Sierra Negra",10.6037968,-72.98204631,Necromys urichi,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Necromys,urichi
1322079720,Male,Cesar,"El Orinoco, Rio Cesar",9.477618982,-74.05198796,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1322069590,Male,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1322068342,Male,Magdalena,Pueblo Viejo,10.98974096,-74.2866349,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1322061295,Male,Cesar,"Valledupar, Rio Guaimaral",9.901630664,-73.6445926,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1322057723,Male,Cesar,"Valledupar, Aguas Verdes",10.49615871,-73.3090536,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1322043507,Female,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1322026638,Indeterminate,Cesar,"Valledupar, Villanueva, Sierra Negra",10.6037968,-72.98204631,Coendou prehensilis,Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Coendou,prehensilis
1322024896,Male,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Oecomys flavicans,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Oecomys,flavicans
1322018571,Female,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1322015030,Male,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1322008596,Female,Cesar,"Valledupar, Rio Guaimaral",9.901630664,-73.6445926,Transandinomys talamancae,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Transandinomys,talamancae
1322007735,Male,Cesar,"Valledupar, Aguas Verdes",10.49615871,-73.3090536,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1322006189,Male,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1321987831,Male,Cesar,"Villanueva, Sierra Negra",9.901630664,-73.6445926,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1321984171,Male,Córdoba,"Rio Esmeralda, Quebrada Salvajin",7.75,-76.27,Microsciurus flaviventer,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Microsciurus,flaviventer
1321978241,Female,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1321967844,Female,Atlántico,"Sabana Larga, Cienaga De Guajaro",10.55470648,-75.0636031,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1321961247,Male,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Transandinomys talamancae,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Transandinomys,talamancae
1321951198,Male,Magdalena,Pueblo Bello,10.47875339,-73.65614026,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
1321950671,Male,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1321948082,Male,Atlántico,"Sabana Larga, Cienaga De Guajaro",10.55470648,-75.0636031,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1321947784,Female,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1321947640,Male,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1321942089,Female,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1321941152,Female,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1321940067,Male,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Cuniculus paca,Animalia,Chordata,Mammalia,Rodentia,Cuniculidae,Cuniculus,paca
1321939059,Male,Cesar,"Valledupar, El Orinoco, Rio Cesar",9.477618982,-74.05198796,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1321933347,Male,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Oecomys speciosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Oecomys,speciosus
1321932120,Female,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1321925346,Male,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1321921356,Male,Cesar,"Valledupar, Rio Guaimaral",9.901630664,-73.6445926,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1321919352,Male,La Guajira,"Fonseca, Las Marimandos, E Andes",10.86877678,-72.84947692,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
1321909534,Male,Magdalena,Pueblo Bello,10.47875339,-73.65614026,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1321909449,Female,Magdalena,Minca,11.14274,-74.11725,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
1321909310,Female,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1321906175,Female,Atlántico,"Sabana Larga, Cienaga De Guajaro",10.55470648,-75.0636031,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1321905141,Female,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1321902915,Male,Cesar,El Salado,10.2323677,-73.15704575,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1321900644,Male,Cesar,"Valledupar, Villanueva, Sierra Negra",10.6037968,-72.98204631,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
1321898404,Male,La Guajira,"Fonseca, Las Marimondas, E Andes",10.86877678,-72.84947692,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
1321895689,Female,Cesar,El Salado,10.2323677,-73.15704575,Oecomys flavicans,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Oecomys,flavicans
1321876003,Male,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1321868101,Female,Cesar,"Valledupar, Villanueva, Sierra Negra",10.6037968,-72.98204631,Transandinomys talamancae,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Transandinomys,talamancae
1321865061,Indeterminate,La Guajira,Puerto Estrella,12.3485101,-71.3117991,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1321864514,Male,La Guajira,"Andes, E, Las Marimondas, Fonseca",10.86877678,-72.84947692,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1321864297,Female,Cesar,"Valledupar, Villanueva, Sierra Negra",10.6037968,-72.98204631,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
1321856335,Male,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1321854012,Female,Cesar,"Valledupar, Villanueva, Sierra Negra",10.6037968,-72.98204631,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
1321852042,Male,La Guajira,"Las Marimondas, E Andes",10.88606,-72.8487,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1321844786,Male,La Guajira,Sierra Negra,10.61809849,-72.89674039,Rhipidomys venezuelae,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Rhipidomys,venezuelae
1321842276,Male,Cesar,"Valledupar, Rio Guaimaral",9.901630664,-73.6445926,Oecomys speciosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Oecomys,speciosus
1321842141,Male,Cesar,"Villanueva, Sierra Negra",10.6037968,-72.98204631,Necromys urichi,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Necromys,urichi
1321835519,Male,Magdalena,Masigna,11.21794657,-74.10711764,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
1321834193,Male,Bolívar,Norosi,9.24194,-74.42667,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1321834004,Male,Magdalena,"Bonda, Finca Veracruz",11.22812981,-74.1278988,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1321816583,Male,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Transandinomys talamancae,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Transandinomys,talamancae
1321812062,Female,Cesar,El Salado,10.2323677,-73.15704575,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1321809812,Female,Cesar,El Salado,10.2323677,-73.15704575,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1321796454,Indeterminate,La Guajira,Sierra Negra,10.6037968,-72.98204631,Dasyprocta punctata,Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata
1321791270,Female,La Guajira,"Fonseca, Las Marimondas, E Andes",10.86877678,-72.84947692,Transandinomys talamancae,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Transandinomys,talamancae
1321784187,Male,Cesar,"Valledupar, Villanueva, Sierra Negra",10.6037968,-72.98204631,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
1321780238,Female,Magdalena,"Cerros San Lorenzo, San Lorenzo",10.49846755,-74.21000069,Thomasomys monochromos,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Thomasomys,monochromos
1321768790,Female,La Guajira,"Fonseca, Las Marimondas, E Andes",10.86877678,-72.84947692,Transandinomys talamancae,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Transandinomys,talamancae
1321768463,Female,Cesar,Rio Guaimaral,9.901630664,-73.6445926,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1321766349,Female,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1321759327,Male,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1321759209,Male,Cesar,"Valledupar, Villanueva, Sierra Negra",10.6037968,-72.98204631,Dasyprocta punctata,Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata
1321758135,Female,Cesar,Rio Guaimaral,9.901630664,-73.6445926,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1321756099,Male,Cesar,"Valledupar, Villanueva, Sierra Negra",10.6037968,-72.98204631,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
1321752609,Male,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1321705411,Indeterminate,Magdalena,"Sierra Nevada De Santa Marta, Rio Frio Mountains",10.90520982,-73.79596149,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1321705402,Male,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1321703819,Male,Magdalena,Pueblo Bello,10.47875339,-73.65614026,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1321697683,Female,Magdalena,Puebla Bello,10.47875339,-73.65614026,Transandinomys talamancae,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Transandinomys,talamancae
1321695069,Female,Magdalena,Puebla Bello,10.47875339,-73.65614026,Transandinomys talamancae,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Transandinomys,talamancae
1321691130,Indeterminate,Magdalena,"Sierra Nevada De Santa Marta, Rio Frio Mountains",10.90520982,-73.79596149,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1321690195,Male,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1321677527,Female,Magdalena,Pueblo Bello,10.47875339,-73.65614026,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1321677372,Female,Atlántico,"Sabana Larga, Cienaga De Guajaro",10.55470648,-75.0636031,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1321675990,Male,Cesar,"Villanueva, Sierra Negra",10.6037968,-72.98204631,Necromys urichi,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Necromys,urichi
1321672632,Male,Cesar,"Valledupar, Villanueva, Sierra Negra",10.6037968,-72.98204631,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
1321668817,Male,Cesar,"Valledupar, Aguas Verdes",10.49615871,-73.3090536,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1321667878,Female,La Guajira,"Andes, E, Las Marimondas, Fonseca",10.86877678,-72.84947692,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1321665999,Male,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1321661651,Female,Cesar,El Orinoco,9.477618982,-74.05198796,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1321654297,Male,Magdalena,"Santa Marta, Agricola De Caracolicito",11.18071056,-74.16554573,Dasyprocta punctata,Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata
1321646954,Male,Cesar,"Valledupar, Villanueva, Sierra Negra",10.6037968,-72.98204631,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
1321646701,Male,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1321646538,Male,Cesar,"El Orinoco, Rio Cesar",9.477618982,-74.05198796,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1321640992,Female,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1321638969,Male,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1321636446,Male,Cesar,"Villanueva, Sierra Negra",10.6037968,-72.98204631,Necromys urichi,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Necromys,urichi
1321628013,Female,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1321627333,Male,Cesar,El Salado,10.2323677,-73.15704575,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1321627020,Male,Cesar,Villanueva,8.090709059,-73.49580296,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1321625133,Male,Cesar,"Valledupar, El Orinoco, Rio Cesar",9.477618982,-74.05198796,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1321618086,Female,Cesar,Rio Guaimaral,9.901630664,-73.6445926,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1321612402,Male,Cesar,Rio Guaimaral,9.901630664,-73.6445926,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1321604976,Male,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1321595499,Male,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1321595458,Male,Magdalena,"Cerro San Lorenzo, San Lorenzo",10.49846755,-74.21000069,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
