id	taxonID	scientificNameID	scientificName	nameAccordingTo	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	scientificNameAuthorship	taxonomicStatus	taxonRemarks	language	rightsHolder	bibliographicCitation
urn:lsid:catalogueoflife.org:taxon:4f19abee-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:4f19abee-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=631697	Centronycteris maximiliani	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Chiroptera	Emballonuridae	Centronycteris	maximiliani	Especie	(Fischer, 1829)	Válido	Elevación (m): 0-500	es	Sociedad Colombiana de Mastozoología	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.
urn:lsid:catalogueoflife.org:taxon:4f19b100-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:4f19b100-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=631700	Cormura brevirostris	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Chiroptera	Emballonuridae	Cormura	brevirostris	Especie	(Wagner, 1843)	Válido	Elevación (m): 0-1400	es	Sociedad Colombiana de Mastozoología	CASTAÑO JH, Y MUÑOZ-SABA, JE BOTERO y J HERNÁN VÉLEZ. 2003. Mamíferos del departamento de Caldas  Colombia. Biota Colombiana 4:247-259.
urn:lsid:catalogueoflife.org:taxon:4f19b27e-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:4f19b27e-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=631701	Cyttarops alecto	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Chiroptera	Emballonuridae	Cyttarops	alecto	Especie	Thomas, 1913	Válido	Elevación (m): 0-500	es	Sociedad Colombiana de Mastozoología	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA. 1986. Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución. Caldasia 15:471-501.
urn:lsid:catalogueoflife.org:taxon:4f19b408-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:4f19b408-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=631702	Diclidurus albus	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Chiroptera	Emballonuridae	Diclidurus	albus	Especie	Wied-Neuwied, 1820	Válido	Elevación (m): 0-1000	es	Sociedad Colombiana de Mastozoología	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA. 1986. Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución. Caldasia 15:471-501.
urn:lsid:catalogueoflife.org:taxon:4f19b609-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:4f19b609-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=631703	Diclidurus ingens	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Chiroptera	Emballonuridae	Diclidurus	ingens	Especie	Hernández-Camacho, 1955	Válido	Elevación (m): 0-500	es	Sociedad Colombiana de Mastozoología	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA. 1986. Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución. Caldasia 15:471-501.
urn:lsid:catalogueoflife.org:taxon:4f19b9e0-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:4f19b9e0-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=631705	Diclidurus scutatus	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Chiroptera	Emballonuridae	Diclidurus	scutatus	Especie	Peters, 1869	Válido	Elevación (m): 0-500	es	Sociedad Colombiana de Mastozoología	ESCOBEDO M y PM VELAZCO. 2012. First confirmed record for Peru of Diclidurus scutatus Peters, 1869 (Chiroptera: Emballonuridae). Check List 8:554-556.
urn:lsid:catalogueoflife.org:taxon:4f19c798-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:4f19c798-5e17-11e7-8cee-bc764e092680:col20170724	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=631714	Peropteryx kappleri	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Chiroptera	Emballonuridae	Peropteryx	kappleri	Especie	Peters, 1867	Válido	Elevación (m): 0-1750	es	Sociedad Colombiana de Mastozoología	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.
urn:lsid:catalogueoflife.org:taxon:4f19c915-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:4f19c915-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=631715	Peropteryx leucoptera	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Chiroptera	Emballonuridae	Peropteryx	leucoptera	Especie	Peters, 1867	Válido	Elevación (m): 0-500	es	Sociedad Colombiana de Mastozoología	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA. 1986. Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución. Caldasia 15:471-501.
urn:lsid:catalogueoflife.org:taxon:4f19ca94-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:4f19ca94-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=631716	Peropteryx macrotis	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Chiroptera	Emballonuridae	Peropteryx	macrotis	Especie	(Wagner, 1843)	Válido	Elevación (m): 0-1800	es	Sociedad Colombiana de Mastozoología	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.
gbif.org/species/9078143	gbif.org/species/9078143	https://www.gbif.org/species/9078143	Peropteryx pallidoptera	Peropteryx pallidoptera Lim, Engstrom, Reid, Simmons, Voss & Fleck, 2010 in GBIF Secretariat (2017). GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2019-08-01.	Animalia	Chordata	Mammalia	Chiroptera	Emballonuridae	Peropteryx	pallidoptera	Especie	Lim, Engstrom, Reid, Simmons, Voss & Fleck, 2010	Válido	Elevación (m): 274	es	Sociedad Colombiana de Mastozoología	LIM BK, MD ENGSTROM, FA REID, NB SIMMONS, RS VOSS y DW FLECK. 2010. A new species of Peropteryx (Chiroptera: Emballonuridae) from western Amazonia with comments on phylogenetic relationships within the genus. American Museum Novitates 3686:1-20.
urn:lsid:catalogueoflife.org:taxon:4f19cc12-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:4f19cc12-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=631717	Rhynchonycteris naso	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Chiroptera	Emballonuridae	Rhynchonycteris	naso	Especie	(Wied-Neuwied, 1820)	Válido	Elevación (m): 0-1000	es	Sociedad Colombiana de Mastozoología	ALLEN JA. 1916. List of mammals collected in Colombia by the American Museum of Natural History expeditions, 1910-1915. Bulletin of the American Museum of Natural History 35:191-238.
urn:lsid:catalogueoflife.org:taxon:3b884979-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:3b884979-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=946038	Saccopteryx antioquensis	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Chiroptera	Emballonuridae	Saccopteryx	antioquensis	Especie	Muñoz & Cuartas-Calle, 2001	Válido	Elevación (m): 320-1200	es	Sociedad Colombiana de Mastozoología	MUÑOZ J y CA CUARTAS-CALLE. 2001. Saccopteryx antioquensis n.sp. (Chiroptera: Emballonuridae) from northwestern Colombia. Actualidades Biológicas 23:53-61.
urn:lsid:catalogueoflife.org:taxon:4f19d53d-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:4f19d53d-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=631723	Saccopteryx bilineata	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Chiroptera	Emballonuridae	Saccopteryx	bilineata	Especie	(Temminck, 1838)	Válido	Elevación (m): 0-1000	es	Sociedad Colombiana de Mastozoología	HOOD C y AL GARDNER. 2008 (2007). Family Emballonuridae Gervais, 1856. Pp. 188-207, en: Mammals of South America. Volume 1. Marsupials, Xenarthrans, Shrews, and Bats (AL Gardner, ed.). The University of Chicago Press, Chicago, Illinois, USA. 669 pp.
urn:lsid:catalogueoflife.org:taxon:4f19d6ce-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:4f19d6ce-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=631724	Saccopteryx canescens	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Chiroptera	Emballonuridae	Saccopteryx	canescens	Especie	Thomas, 1901	Válido	Elevación (m): 0-1550	es	Sociedad Colombiana de Mastozoología	JONES Jr JK y CS HOOD. 1993. Synopsis of South American bats of the family Emballonuridae. Occasional Papers, Museum Texas Tech University 155:1-32.
urn:lsid:catalogueoflife.org:taxon:4f19d9e7-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:4f19d9e7-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=631726	Saccopteryx leptura	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Chiroptera	Emballonuridae	Saccopteryx	leptura	Especie	(Schreber, 1774)	Válido	Elevación (m): 0-1000	es	Sociedad Colombiana de Mastozoología	JONES Jr JK y CS HOOD. 1993. Synopsis of South American bats of the family Emballonuridae. Occasional Papers, Museum Texas Tech University 155:1-32.
urn:lsid:catalogueoflife.org:taxon:4f1ae832-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:4f1ae832-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=631899	Furipterus horrens	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Chiroptera	Furipteridae	Furipterus	horrens	Especie	(F. Cuvier, 1828)	Válido	Elevación (m): 0-800	es	Sociedad Colombiana de Mastozoología	ALLEN JA. 1916. List of mammals collected in Colombia by the American Museum of Natural History expeditions, 1910-1915. Bulletin of the American Museum of Natural History 35:191-238.
urn:lsid:catalogueoflife.org:taxon:3b87a525-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:3b87a525-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=946094	Cynomops abrasus	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Chiroptera	Molossidae	Cynomops	abrasus	Especie	(Temminck, 1826)	Válido	Elevación (m): 800-900	es	Sociedad Colombiana de Mastozoología	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.
urn:lsid:catalogueoflife.org:taxon:3b87a3b7-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:3b87a3b7-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=946095	Cynomops greenhalli	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Chiroptera	Molossidae	Cynomops	greenhalli	Especie	Goodwin, 1958	Válido	Elevación (m): 100-323	es	Sociedad Colombiana de Mastozoología	EGER JL. 2008 (2007). Family Molossidae. Pp: 399-439 en: Mammals of South America. Volume 1. Marsupials, Xenarthrans, Shrews, and Bats (AL Gardner, ed.). The University of Chicago Press, Chicago, Illinois, USA. 669 pp.
mammaldiversity.org/explore.html#species-id=1006540	mammaldiversity.org/explore.html#species-id=1006540	urn:lsid:organismnames.com:name:5583652	Cynomops kuizha		Animalia	Chordata	Mammalia	Chiroptera	Molossidae	Cynomops	kuizha	Especie	Arenas-Viveros, Sánchez-Vendizú, Giraldo & Salazar-Bravo, 2021	Válido	Elevación (m): 0-1000	es	Sociedad Colombiana de Mastozoología	A new species of Cynomops (Chiroptera: Molossidae) from the northwestern slope of the Andes https://doi.org/10.1515/mammalia-2020-0068
urn:lsid:catalogueoflife.org:taxon:3b877b3b-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:3b877b3b-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=946098	Cynomops planirostris	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Chiroptera	Molossidae	Cynomops	planirostris	Especie	(Peters, 1866)	Válido	Elevación (m): 100-200	es	Sociedad Colombiana de Mastozoología	EGER JL. 2008 (2007). Family Molossidae. Pp: 399-439 en: Mammals of South America. Volume 1. Marsupials, Xenarthrans, Shrews, and Bats (AL Gardner, ed.). The University of Chicago Press, Chicago, Illinois, USA. 669 pp.
urn:lsid:organismnames.com:name:5379380	urn:lsid:organismnames.com:name:5379380	urn:lsid:organismnames.com:name:5379380	Cynomops tonkigui		Animalia	Chordata	Mammalia	Chiroptera	Molossidae	Cynomops	tonkigui	Especie	Moras, Gregorin, Sattler & Tavares, 2018	Válido		es	Sociedad Colombiana de Mastozoología	https://doi.org/10.1016/j.mambio.2017.12.005
urn:lsid:catalogueoflife.org:taxon:4f1cd361-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:4f1cd361-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=632204	Eumops auripendulus	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Chiroptera	Molossidae	Eumops	auripendulus	Especie	(G. Shaw, 1800)	Válido	Elevación (m): 35-1800	es	Sociedad Colombiana de Mastozoología	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.
urn:lsid:catalogueoflife.org:taxon:4f1cd68d-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:4f1cd68d-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=632206	Eumops dabbenei	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Chiroptera	Molossidae	Eumops	dabbenei	Especie	Thomas, 1914	Válido		es	Sociedad Colombiana de Mastozoología	EGER JL. 2008 (2007). Family Molossidae. Pp: 399-439 en: Mammals of South America. Volume 1. Marsupials, Xenarthrans, Shrews, and Bats (AL Gardner, ed.). The University of Chicago Press, Chicago, Illinois, USA. 669 pp.
urn:lsid:catalogueoflife.org:taxon:2ab41f84-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:2ab41f84-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=946800	Eumops delticus	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Chiroptera	Molossidae	Eumops	delticus	Especie	Thomas, 1923	Válido	Elevación (m): 190	es	Sociedad Colombiana de Mastozoología	EGER JL. 2008 (2007). Family Molossidae. Pp: 399-439 en: Mammals of South America. Volume 1. Marsupials, Xenarthrans, Shrews, and Bats (AL Gardner, ed.). The University of Chicago Press, Chicago, Illinois, USA. 669 pp.
urn:lsid:catalogueoflife.org:taxon:4a033288-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:4a033288-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=180079	Eumops glaucinus	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Chiroptera	Molossidae	Eumops	glaucinus	Especie	(J.A. Wagner, 1843)	Válido	Elevación (m): 0-2800	es	Sociedad Colombiana de Mastozoología	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.
