id	vernacularName	source	language	locality
urn:lsid:catalogueoflife.org:taxon:3b8db4c0-5e17-11e7-8cee-bc764e092680:col20170824	Uba	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	Bora. Familia Lingüística Bora	
urn:lsid:catalogueoflife.org:taxon:3b8db4c0-5e17-11e7-8cee-bc764e092680:col20170824	Sulemu	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	Cuna. Kuna. Familia Lingüística Chibcha	
urn:lsid:catalogueoflife.org:taxon:3b8db4c0-5e17-11e7-8cee-bc764e092680:col20170824	Matoya	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	Yupka o Macoita. Familia Lingüística Karib	
urn:lsid:catalogueoflife.org:taxon:3b8db328-5e17-11e7-8cee-bc764e092680:col20170824	Capibara | Chigüiro	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	es	
urn:lsid:catalogueoflife.org:taxon:3b8722b7-5e17-11e7-8cee-bc764e092680:col20170824	Ratón de Selva Nublado de Mérida	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	es	
urn:lsid:catalogueoflife.org:taxon:3b872140-5e17-11e7-8cee-bc764e092680:col20170824	Ratón Campestre Colombiano	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	es	
urn:lsid:catalogueoflife.org:taxon:1a9b773b-5e17-11e7-8cee-bc764e092680:col20170824	Laucha Norteña	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	es	
urn:lsid:catalogueoflife.org:taxon:1a9b830a-5e17-11e7-8cee-bc764e092680:col20170824	Rata ACuática Orejipeluda	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	es	
gbif.org/es/species/11765871	Chilomys sombre | Graue Kolumbien-Waldmaus | Smoky Chilomys | Smoky Forest Mouse	Chilomys fumeus Osgood. 1912 in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	en	
gbif.org/es/species/11765871	Ratón de bosque ahumado	Chilomys fumeus Osgood. 1912 in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	es	
urn:lsid:catalogueoflife.org:taxon:1a9b8473-5e17-11e7-8cee-bc764e092680:col20170824	Ratón Sevático Colombiano	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	es	
urn:lsid:catalogueoflife.org:taxon:4f153d05-5e17-11e7-8cee-bc764e092680:col20170824	McConnell’s Euryoryzomys	Vallejo. A. F. y Boada C 2021. Euryoryzomys macconnelli En: Brito. J.. Camacho. M. A.. Romero. V. Vallejo. A. F. (eds). Mamíferos del Ecuador. Version 2018.0. Museo de Zoología. Pontificia Universidad Católica del Ecuador. https://bioweb.bio/faunaweb/mammaliaweb/FichaEspecie/Euryoryzomys%20macconnelli. acceso Lunes. 13 de Noviembre de 2023.	en	
urn:lsid:catalogueoflife.org:taxon:4f153d05-5e17-11e7-8cee-bc764e092680:col20170824	Rata amazónica de McConnell	Vallejo. A. F. y Boada C 2021. Euryoryzomys macconnelli En: Brito. J.. Camacho. M. A.. Romero. V. Vallejo. A. F. (eds). Mamíferos del Ecuador. Version 2018.0. Museo de Zoología. Pontificia Universidad Católica del Ecuador. https://bioweb.bio/faunaweb/mammaliaweb/FichaEspecie/Euryoryzomys%20macconnelli. acceso Lunes. 13 de Noviembre de 2023.	es	
gbif.org/species/5786937	Alfaro’s Mouse	Vallejo. A. F. y Boada C 2021. Handleyomys alfaroi En: Brito. J.. Camacho. M. A.. Romero. V. Vallejo. A. F. (eds). Mamíferos del Ecuador. Version 2018.0. Museo de Zoología. Pontificia Universidad Católica del Ecuador. https://bioweb.bio/faunaweb/mammaliaweb/FichaEspecie/Handleyomys%20alfaroi. acceso Lunes. 13 de Noviembre de 2023.	en	
gbif.org/species/5786937	Ratón de Alfaro	Vallejo. A. F. y Boada C 2021. Handleyomys alfaroi En: Brito. J.. Camacho. M. A.. Romero. V. Vallejo. A. F. (eds). Mamíferos del Ecuador. Version 2018.0. Museo de Zoología. Pontificia Universidad Católica del Ecuador. https://bioweb.bio/faunaweb/mammaliaweb/FichaEspecie/Handleyomys%20alfaroi. acceso Lunes. 13 de Noviembre de 2023.	es	
urn:lsid:catalogueoflife.org:taxon:2ca26e15-5e17-11e7-8cee-bc764e092680:col20170824	Colombian Western Andes Cloud Forest Mouse | Dusky Montane Mouse | Dusky-footed Handley's Mouse | Oryzomys de Handley	Handleyomys fuscatus (J.A.Allen. 1912) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	en	
urn:lsid:catalogueoflife.org:taxon:2ca26e15-5e17-11e7-8cee-bc764e092680:col20170824	Ratón de bosque nuboso de Colombia occidental	Handleyomys fuscatus (J.A.Allen. 1912) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	es	
urn:lsid:catalogueoflife.org:taxon:2ca26c9f-5e17-11e7-8cee-bc764e092680:col20170824	Colombian Central Andes Cloud Forest Mouse | Colombian Rice Rat | Oryzomys d’Antioquia | White-footed Handley's Mouse	Handleyomys intectus (Thomas. 1921) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	en	
urn:lsid:catalogueoflife.org:taxon:2ca26c9f-5e17-11e7-8cee-bc764e092680:col20170824	Ratón de bosque nuboso de Colombia central	Handleyomys intectus (Thomas. 1921) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	es	
urn:lsid:catalogueoflife.org:taxon:23418e0c-5e17-11e7-8cee-bc764e092680:col20170824	Rata Acuática Amazónica	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	es	
urn:lsid:catalogueoflife.org:taxon:32a40f92-5e17-11e7-8cee-bc764e092680:col20170824	Western Amazonian Hylaeamys | Hylaeamys de Perené	Vallejo. A. F. y Boada. C. 2021. Hylaeamys perenensis En: Brito. J.. Camacho. M. A.. Romero. V. Vallejo. A. F. (eds). Mamíferos del Ecuador. Version 2018.0. Museo de Zoología. Pontificia Universidad Católica del Ecuador. https://bioweb.bio/faunaweb/mammaliaweb/FichaEspecie/Hylaeamys%20perenensis. acceso Lunes. 13 de Noviembre de 2023.	en	
urn:lsid:catalogueoflife.org:taxon:3b1e25e8-5e17-11e7-8cee-bc764e092680:col20170824	Yungas Amazonian Hylaeamys | Hylaeamys de las Yungas	Vallejo. A. F. y Boada C 2021. Hylaeamys yunganus En: Brito. J.. Camacho. M. A.. Romero. V. Vallejo. A. F. (eds). Mamíferos del Ecuador. Version 2018.0. Museo de Zoología. Pontificia Universidad Católica del Ecuador. https://bioweb.bio/faunaweb/mammaliaweb/FichaEspecie/Hylaeamys%20yunganus. acceso Lunes. 13 de Noviembre de 2023.	en	
gbif.org/species/2438903	Ratón semiacuático de los volcanes	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	es	
urn:lsid:catalogueoflife.org:taxon:23418f7d-5e17-11e7-8cee-bc764e092680:col20170824	Rata acuática Cangrejera	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	es	
urn:lsid:catalogueoflife.org:taxon:49fcb1a1-5e17-11e7-8cee-bc764e092680:col20170824	Ratón Patiblanco del Darien	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	es	
urn:lsid:catalogueoflife.org:taxon:49fcc164-5e17-11e7-8cee-bc764e092680:col20170824	Ratón Arrocero Prieto	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	es	
gbif.org/es/species/11859903	Colombian Melanomys | Colombian Rice Rat	Melanomys columbianus (J.A.Allen. 1899) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	en	
gbif.org/es/species/11859903	Kolumbien-Dunkelreisratte	Melanomys columbianus (J.A.Allen. 1899) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	ger	
gbif.org/es/species/11859903	Mélanomys de Colombie |	Melanomys columbianus (J.A.Allen. 1899) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	fr	
gbif.org/es/species/11859903	Rata arrocera de Colombia	Melanomys columbianus (J.A.Allen. 1899) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	es	
urn:lsid:catalogueoflife.org:taxon:49fcc639-5e17-11e7-8cee-bc764e092680:col20170824	Ratón Arrocero de Altitud	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	es	
urn:lsid:catalogueoflife.org:taxon:49fcc7c5-5e17-11e7-8cee-bc764e092680:col20170824	Ratóncito Arrocero Diminuto	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	es	
urn:lsid:catalogueoflife.org:taxon:3b897c76-5e17-11e7-8cee-bc764e092680:col20170824	Ratóncito Espinoso Oriental	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	es	
urn:lsid:catalogueoflife.org:taxon:3b897de7-5e17-11e7-8cee-bc764e092680:col20170824	Ratóncito Espinoso Occidental	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	es	
urn:lsid:catalogueoflife.org:taxon:49fe77b0-5e17-11e7-8cee-bc764e092680:col20170824	Spotted Akodont	Vallejo. A. F. y Boada C 2022. Necromys punctulatus En: Brito. J.. Camacho. M. A.. Romero. V. Vallejo. A. F. (eds). Mamíferos del Ecuador. Version 2018.0. Museo de Zoología. Pontificia Universidad Católica del Ecuador. https://bioweb.bio/faunaweb/mammaliaweb/FichaEspecie/Necromys%20punctulatus. acceso Lunes. 13 de Noviembre de 2023.	en	
urn:lsid:catalogueoflife.org:taxon:49fe77b0-5e17-11e7-8cee-bc764e092680:col20170824	Akodonte manchado	Vallejo. A. F. y Boada C 2022. Necromys punctulatus En: Brito. J.. Camacho. M. A.. Romero. V. Vallejo. A. F. (eds). Mamíferos del Ecuador. Version 2018.0. Museo de Zoología. Pontificia Universidad Católica del Ecuador. https://bioweb.bio/faunaweb/mammaliaweb/FichaEspecie/Necromys%20punctulatus. acceso Lunes. 13 de Noviembre de 2023.	es	
urn:lsid:catalogueoflife.org:taxon:49fe748e-5e17-11e7-8cee-bc764e092680:col20170824	Akodon d'Urich | Northern Akodont | Northern Grass Mouse	Necromys urichi (J.A.Allen & Chapman. 1897) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	en	
urn:lsid:catalogueoflife.org:taxon:49fe748e-5e17-11e7-8cee-bc764e092680:col20170824	Nordliche Graslandmaus	Necromys urichi (J.A.Allen & Chapman. 1897) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	ger	
urn:lsid:catalogueoflife.org:taxon:49fe748e-5e17-11e7-8cee-bc764e092680:col20170824	Raton cavador septentrional	Necromys urichi (J.A.Allen & Chapman. 1897) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	es	
gbif.org/species/5706777	Western Amazonian Water Rat	Vallejo. A. F. y Boada. C 2021. Nectomys apicalis En: Brito. J.. Camacho. M. A.. Romero. V. Vallejo. A. F. (eds). Mamíferos del Ecuador. Version 2018.0. Museo de Zoología. Pontificia Universidad Católica del Ecuador. https://bioweb.bio/faunaweb/mammaliaweb/FichaEspecie/Nectomys%20apicalis. acceso Lunes. 13 de Noviembre de 2023.	en	
gbif.org/species/5706777	Rata de agua de la Amazonía occidental	Vallejo. A. F. y Boada. C 2021. Nectomys apicalis En: Brito. J.. Camacho. M. A.. Romero. V. Vallejo. A. F. (eds). Mamíferos del Ecuador. Version 2018.0. Museo de Zoología. Pontificia Universidad Católica del Ecuador. https://bioweb.bio/faunaweb/mammaliaweb/FichaEspecie/Nectomys%20apicalis. acceso Lunes. 13 de Noviembre de 2023.	es	
gbif.org/species/5706775	Magdalena Nectomys | Magdalena Water Rat | Magdalena-Cauca Water Rat	Nectomys magdalenae Thomas. 1897 in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	en	
gbif.org/species/5706775	Magdalena-Wasserratte	Nectomys magdalenae Thomas. 1897 in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	ger	
gbif.org/species/5706775	Nectomys du Magdalena	Nectomys magdalenae Thomas. 1897 in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	fr	
gbif.org/species/5706775	Rata de agua de Magdalena	Nectomys magdalenae Thomas. 1897 in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	es	
urn:lsid:catalogueoflife.org:taxon:49fe6f82-5e17-11e7-8cee-bc764e092680:col20170824	Amazonian Nectomys | Common Water Rat | South American Water Rat	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	en	
urn:lsid:catalogueoflife.org:taxon:49fe6f82-5e17-11e7-8cee-bc764e092680:col20170824	Nectomys dAmazonie	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	fr	
urn:lsid:catalogueoflife.org:taxon:49fe6f82-5e17-11e7-8cee-bc764e092680:col20170824	Stidamerika- \ Wasserratte	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	ger	
urn:lsid:catalogueoflife.org:taxon:49fe6f82-5e17-11e7-8cee-bc764e092680:col20170824	Rata de agua suramericana	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	es	
urn:lsid:catalogueoflife.org:taxon:20f1f357-5e17-11e7-8cee-bc764e092680:col20170824	Bogota Akodont | Bogota Grass Mouse | Bogota-Grasmaus	Neomicroxus bogotensis (Thomas. 1895) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	en	
urn:lsid:catalogueoflife.org:taxon:20f1f357-5e17-11e7-8cee-bc764e092680:col20170824	Bogota-Feldmaus	Neomicroxus bogotensis (Thomas. 1895) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	ger	
urn:lsid:catalogueoflife.org:taxon:20f1f357-5e17-11e7-8cee-bc764e092680:col20170824	Souris-d'alpage de Bogota	Neomicroxus bogotensis (Thomas. 1895) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	fr	
urn:lsid:catalogueoflife.org:taxon:20f1f357-5e17-11e7-8cee-bc764e092680:col20170824	Raton de hierba de Bogota	Neomicroxus bogotensis (Thomas. 1895) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	es	
urn:lsid:catalogueoflife.org:taxon:2ab4452d-5e17-11e7-8cee-bc764e092680:col20170824	Child's Nephelomys | Child’s Rice Rat	Nephelomys childi (Thomas. 1895) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	en	
urn:lsid:catalogueoflife.org:taxon:2ab4452d-5e17-11e7-8cee-bc764e092680:col20170824	Child-Reisratte	Nephelomys childi (Thomas. 1895) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	ger	
urn:lsid:catalogueoflife.org:taxon:2ab4452d-5e17-11e7-8cee-bc764e092680:col20170824	Néphélomys de Child	Nephelomys childi (Thomas. 1895) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	fr	
urn:lsid:catalogueoflife.org:taxon:2ab4452d-5e17-11e7-8cee-bc764e092680:col20170824	Rata arrocera de Child	Nephelomys childi (Thomas. 1895) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	es	
urn:lsid:catalogueoflife.org:taxon:2cab4386-5e17-11e7-8cee-bc764e092680:col20170824	Santa Marta Nephelomys | Santa Marta Rice Rat	Nephelomys maculiventer (J.A.Allen. 1899) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	en	
urn:lsid:catalogueoflife.org:taxon:2cab4386-5e17-11e7-8cee-bc764e092680:col20170824	Santa-Marta-Reisratte	Nephelomys maculiventer (J.A.Allen. 1899) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	ger	
urn:lsid:catalogueoflife.org:taxon:2cab4386-5e17-11e7-8cee-bc764e092680:col20170824	Néphélomys de Santa Marta	Nephelomys maculiventer (J.A.Allen. 1899) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	fr	
urn:lsid:catalogueoflife.org:taxon:2cab4386-5e17-11e7-8cee-bc764e092680:col20170824	Rata arrocera de Santa Marta	Nephelomys maculiventer (J.A.Allen. 1899) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	es	
urn:lsid:catalogueoflife.org:taxon:2cab4204-5e17-11e7-8cee-bc764e092680:col20170824	Merida Nephelomys | Merida Oryzomys | Merida Rice Rat	Nephelomys meridensis (Thomas. 1894) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	en	
urn:lsid:catalogueoflife.org:taxon:2cab4204-5e17-11e7-8cee-bc764e092680:col20170824	Merida-Reisratte	Nephelomys meridensis (Thomas. 1894) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	ger	
urn:lsid:catalogueoflife.org:taxon:2cab4204-5e17-11e7-8cee-bc764e092680:col20170824	Mérida Oryzomys | Néphélomys de Mérida	Nephelomys meridensis (Thomas. 1894) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	fr	
urn:lsid:catalogueoflife.org:taxon:2cab4204-5e17-11e7-8cee-bc764e092680:col20170824	Rata arrocera de Mérida	Nephelomys meridensis (Thomas. 1894) in GBIF Secretariat. GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2023-11-13.	es	
urn:lsid:catalogueoflife.org:taxon:3b87116c-5e17-11e7-8cee-bc764e092680:col20170824	Rata Acuática Ecuatoriana	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	es	
urn:lsid:catalogueoflife.org:taxon:3badb509-5e17-11e7-8cee-bc764e092680:col20170824	Ratón Arrocero biscolor	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	es	
urn:lsid:catalogueoflife.org:taxon:3badb509-5e17-11e7-8cee-bc764e092680:col20170824	Nonóchi	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	Huitoto. Familia Lingüística Huitoto	
urn:lsid:catalogueoflife.org:taxon:3b92cec2-5e17-11e7-8cee-bc764e092680:col20170824	Ratón Aterciopelado de Wagner	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	es	
urn:lsid:catalogueoflife.org:taxon:3b92cd35-5e17-11e7-8cee-bc764e092680:col20170824	Ratón Aterciopleado de Mérida	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	es	
urn:lsid:catalogueoflife.org:taxon:3b929d01-5e17-11e7-8cee-bc764e092680:col20170824	Ratón Aterciopelado Sabanero	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	es	
urn:lsid:catalogueoflife.org:taxon:3b929b91-5e17-11e7-8cee-bc764e092680:col20170824	Ratón Aterciopelado Grande	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	es	
urn:lsid:catalogueoflife.org:taxon:3b929a21-5e17-11e7-8cee-bc764e092680:col20170824	Ratón Aterciopelado Oriental	Rodríguez-Mahecha. J. V.. Hernández-Camacho. J.. Defler. R.. Alberico. M.. Mast. R.. Mittermeier. R.. Cadena. A. (1995). Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Coservation Biology 3. Conservation International. Santafé de Bogotá. 56 pp.	es	
